fromNode	toNode	weight	direction	fromAltName	toAltName
CYFIP1	GPR162	0.0259318432534249	undirected	CYFIP1	GPR162
CYFIP1	KLF11	0.0195297010423885	undirected	CYFIP1	KLF11
CYFIP1	KYNU	0.0230118368924268	undirected	CYFIP1	KYNU
CYFIP1	SLC37A2	0.0110949322578157	undirected	CYFIP1	SLC37A2
CYFIP1	NRROS	0.010756473516407	undirected	CYFIP1	NRROS
CYFIP1	LY86	0.0156245619801697	undirected	CYFIP1	LY86
CYFIP1	MS4A14	0.0151962677845359	undirected	CYFIP1	MS4A14
CYFIP1	MTMR11	0.0236218817259597	undirected	CYFIP1	MTMR11
CYFIP1	NAGA	0.0197864225633361	undirected	CYFIP1	NAGA
CYFIP1	NAGPA	0.0262629191262928	undirected	CYFIP1	NAGPA
CYFIP1	OAF	0.0271934564118466	undirected	CYFIP1	OAF
CYFIP1	P2RX4	0.0229418361978936	undirected	CYFIP1	P2RX4
CYFIP1	PEPD	0.0128071412738323	undirected	CYFIP1	PEPD
CYFIP1	PEA15	0.0216296853499488	undirected	CYFIP1	PEA15
CYFIP1	PLOD3	0.0104110287977348	undirected	CYFIP1	PLOD3
CYFIP1	PLXNB2	0.0210505500755946	undirected	CYFIP1	PLXNB2
CYFIP1	RASSF4	0.0203755255841976	undirected	CYFIP1	RASSF4
CYFIP1	RRAS	0.0103885171097049	undirected	CYFIP1	RRAS
CYFIP1	SH3TC1	0.0315742769044457	undirected	CYFIP1	SH3TC1
CYFIP1	SLC2A6	0.0118735315212501	undirected	CYFIP1	SLC2A6
CYFIP1	SLITRK4	0.0148213388565933	undirected	CYFIP1	SLITRK4
CYFIP1	SLC27A1	0.0360235436901038	undirected	CYFIP1	SLC27A1
CYFIP1	SLC46A2	0.0140951371964486	undirected	CYFIP1	SLC46A2
CYFIP1	SLC7A7	0.0181838959849801	undirected	CYFIP1	SLC7A7
CYFIP1	SNX30	0.0161708273661905	undirected	CYFIP1	SNX30
CYFIP1	TGFBI	0.0280596706353499	undirected	CYFIP1	TGFBI
CYFIP1	TMEM109	0.0115325679598669	undirected	CYFIP1	TMEM109
CYFIP1	TNS3	0.0385359156740466	undirected	CYFIP1	TNS3
CYFIP1	TSPAN4	0.0139253984669112	undirected	CYFIP1	TSPAN4
CYFIP1	VCAN	0.0107916422541548	undirected	CYFIP1	VCAN
DBNDD2	CTSH	0.0113122235164301	undirected	DBNDD2	CTSH
DBNDD2	DHRS4L2	0.0118804809606977	undirected	DBNDD2	DHRS4L2
DBNDD2	DPYSL2	0.0198159678334194	undirected	DBNDD2	DPYSL2
DBNDD2	NIBAN2	0.0160168049023391	undirected	DBNDD2	NIBAN2
DBNDD2	GPBAR1	0.0177744071676948	undirected	DBNDD2	GPBAR1
DBNDD2	GPR162	0.0107515420237926	undirected	DBNDD2	GPR162
DBNDD2	KYNU	0.0102057993308303	undirected	DBNDD2	KYNU
DBNDD2	SLC37A2	0.0196477053581746	undirected	DBNDD2	SLC37A2
DBNDD2	NRROS	0.0194847950006683	undirected	DBNDD2	NRROS
DBNDD2	LY86	0.0188265769374896	undirected	DBNDD2	LY86
DBNDD2	MTMR11	0.0119852886242846	undirected	DBNDD2	MTMR11
DBNDD2	NAGPA	0.0198417853892451	undirected	DBNDD2	NAGPA
DBNDD2	NAAA	0.0134576238365323	undirected	DBNDD2	NAAA
DBNDD2	OAF	0.0178573765615613	undirected	DBNDD2	OAF
DBNDD2	P2RX7	0.0132604825618329	undirected	DBNDD2	P2RX7
DBNDD2	P2RX4	0.0116079450571592	undirected	DBNDD2	P2RX4
DBNDD2	PEPD	0.0153746669894607	undirected	DBNDD2	PEPD
DBNDD2	PEA15	0.011308186551429	undirected	DBNDD2	PEA15
DBNDD2	PLXNB2	0.0241217876044003	undirected	DBNDD2	PLXNB2
DBNDD2	RGS12	0.0102765309075073	undirected	DBNDD2	RGS12
DBNDD2	RRAS	0.0144193857198625	undirected	DBNDD2	RRAS
DBNDD2	S100A10	0.0170025474251835	undirected	DBNDD2	S100A10
DBNDD2	SH3TC1	0.0114838833842103	undirected	DBNDD2	SH3TC1
DBNDD2	SLC27A1	0.0135715340093589	undirected	DBNDD2	SLC27A1
DBNDD2	SLC7A7	0.0116044289642614	undirected	DBNDD2	SLC7A7
DBNDD2	TGFBI	0.0280778757123785	undirected	DBNDD2	TGFBI
DBNDD2	TNS3	0.0110006172789962	undirected	DBNDD2	TNS3
CX3CR1	DOK2	0.0107624531885511	undirected	CX3CR1	DOK2
CX3CR1	P2RX7	0.0106694555798886	undirected	CX3CR1	P2RX7
CTSH	NIBAN2	0.0104147652766807	undirected	CTSH	NIBAN2
CTSH	LY86	0.0108379084501282	undirected	CTSH	LY86
CTSH	MTMR11	0.0103784532317041	undirected	CTSH	MTMR11
CTSH	NAGA	0.0100040302949695	undirected	CTSH	NAGA
CTSH	NAGPA	0.01080015477676	undirected	CTSH	NAGPA
CTSH	OAF	0.0112928690540478	undirected	CTSH	OAF
CTSH	P2RX4	0.0110409509475305	undirected	CTSH	P2RX4
CTSH	PLXNB2	0.0113205596415567	undirected	CTSH	PLXNB2
CTSH	SH3TC1	0.0134862000025595	undirected	CTSH	SH3TC1
DHRS4L2	DPYSL2	0.0132110838902294	undirected	DHRS4L2	DPYSL2
DHRS4L2	NIBAN2	0.0128790926838182	undirected	DHRS4L2	NIBAN2
DHRS4L2	FZD2	0.011014032999865	undirected	DHRS4L2	FZD2
DHRS4L2	FUCA1	0.0124354561102426	undirected	DHRS4L2	FUCA1
DHRS4L2	GPR162	0.0136761092299969	undirected	DHRS4L2	GPR162
DHRS4L2	HLA-DRB3	0.0122464674727243	undirected	DHRS4L2	HLA-DRB3
DHRS4L2	HLA-DMB	0.0113450161355204	undirected	DHRS4L2	HLA-DMB
DHRS4L2	TMEM94	0.0122264140991809	undirected	DHRS4L2	TMEM94
DHRS4L2	KLF11	0.0166713729592834	undirected	DHRS4L2	KLF11
DHRS4L2	KYNU	0.0124028244372345	undirected	DHRS4L2	KYNU
DHRS4L2	MS4A14	0.0126128734990468	undirected	DHRS4L2	MS4A14
DHRS4L2	MTMR11	0.0174060558757176	undirected	DHRS4L2	MTMR11
DHRS4L2	NAGA	0.0146489903596382	undirected	DHRS4L2	NAGA
DHRS4L2	NAGPA	0.0228126426231162	undirected	DHRS4L2	NAGPA
DHRS4L2	OAF	0.0179728334648172	undirected	DHRS4L2	OAF
DHRS4L2	P2RX4	0.0133907109813282	undirected	DHRS4L2	P2RX4
DHRS4L2	PEPD	0.0113817577159698	undirected	DHRS4L2	PEPD
DHRS4L2	PEA15	0.019727159737548	undirected	DHRS4L2	PEA15
DHRS4L2	RASSF4	0.0175388712440501	undirected	DHRS4L2	RASSF4
DHRS4L2	SCRN1	0.015977715119442	undirected	DHRS4L2	SCRN1
DHRS4L2	SH3TC1	0.0175606636841231	undirected	DHRS4L2	SH3TC1
DHRS4L2	SLITRK4	0.0120161715561377	undirected	DHRS4L2	SLITRK4
DHRS4L2	SLC27A1	0.0177785728429576	undirected	DHRS4L2	SLC27A1
DHRS4L2	TGFBI	0.0139069050615305	undirected	DHRS4L2	TGFBI
DHRS4L2	TMEM109	0.0151073863012088	undirected	DHRS4L2	TMEM109
DHRS4L2	TNS3	0.0193215763658357	undirected	DHRS4L2	TNS3
DHRS4L2	TSPAN4	0.0139969900570061	undirected	DHRS4L2	TSPAN4
DOK2	DPYSL2	0.0158173945394763	undirected	DOK2	DPYSL2
DOK2	NIBAN2	0.010449811775892	undirected	DOK2	NIBAN2
DOK2	GPBAR1	0.0152455271691465	undirected	DOK2	GPBAR1
DOK2	HLA-DRB3	0.0135847276939907	undirected	DOK2	HLA-DRB3
DOK2	HLA-DMB	0.0102543633715607	undirected	DOK2	HLA-DMB
DOK2	NRROS	0.0103929933050592	undirected	DOK2	NRROS
DOK2	LY86	0.0145259623952899	undirected	DOK2	LY86
DOK2	MTMR11	0.0132972998865879	undirected	DOK2	MTMR11
DOK2	NAGPA	0.0143290230087743	undirected	DOK2	NAGPA
DOK2	OAF	0.0106522065955123	undirected	DOK2	OAF
DOK2	P2RX7	0.011024269707375	undirected	DOK2	P2RX7
DOK2	PEPD	0.0152231259259998	undirected	DOK2	PEPD
DOK2	PEA15	0.017042154286846	undirected	DOK2	PEA15
DOK2	PLXNB2	0.0174464155673527	undirected	DOK2	PLXNB2
DOK2	PLEKHO1	0.0119818815967055	undirected	DOK2	PLEKHO1
DOK2	RGS12	0.0106782837574064	undirected	DOK2	RGS12
DOK2	SELENON	0.0181482425526963	undirected	DOK2	SELENON
DOK2	TGFBI	0.0216869184521695	undirected	DOK2	TGFBI
DOK2	TMEM109	0.0100443389387418	undirected	DOK2	TMEM109
DOK2	TTYH3	0.011383528239948	undirected	DOK2	TTYH3
DOK2	VCAN	0.0117700425725621	undirected	DOK2	VCAN
DPYSL2	NIBAN2	0.0227627630947526	undirected	DPYSL2	NIBAN2
DPYSL2	FGD2	0.0127935513451299	undirected	DPYSL2	FGD2
DPYSL2	FUCA1	0.0148356912468339	undirected	DPYSL2	FUCA1
DPYSL2	GPBAR1	0.0264262303019577	undirected	DPYSL2	GPBAR1
DPYSL2	GPR162	0.0153665855050984	undirected	DPYSL2	GPR162
DPYSL2	HLA-DRA	0.0137364057141633	undirected	DPYSL2	HLA-DRA
DPYSL2	HLA-DRB3	0.0118071095254814	undirected	DPYSL2	HLA-DRB3
DPYSL2	HLA-DRB4	0.0131813566543185	undirected	DPYSL2	HLA-DRB4
DPYSL2	HLA-DMB	0.0168985797964922	undirected	DPYSL2	HLA-DMB
DPYSL2	HLA-DMA	0.0111753014620092	undirected	DPYSL2	HLA-DMA
DPYSL2	IRF8	0.0173650353211115	undirected	DPYSL2	IRF8
DPYSL2	KLF11	0.018504521353353	undirected	DPYSL2	KLF11
DPYSL2	KYNU	0.0230063648012134	undirected	DPYSL2	KYNU
DPYSL2	LIPA	0.0183960842844928	undirected	DPYSL2	LIPA
DPYSL2	SLC37A2	0.0147827617871173	undirected	DPYSL2	SLC37A2
DPYSL2	NRROS	0.0208735350495475	undirected	DPYSL2	NRROS
DPYSL2	LY86	0.0379330543501253	undirected	DPYSL2	LY86
DPYSL2	MS4A14	0.0146004163053305	undirected	DPYSL2	MS4A14
DPYSL2	MTMR11	0.0265300866289901	undirected	DPYSL2	MTMR11
DPYSL2	NAGPA	0.0209069860994521	undirected	DPYSL2	NAGPA
DPYSL2	NAAA	0.0100156278286079	undirected	DPYSL2	NAAA
DPYSL2	OAF	0.0252381008947167	undirected	DPYSL2	OAF
DPYSL2	P2RX7	0.0130020744880316	undirected	DPYSL2	P2RX7
DPYSL2	PEPD	0.0155517903722362	undirected	DPYSL2	PEPD
DPYSL2	PEA15	0.0245610493320764	undirected	DPYSL2	PEA15
DPYSL2	PLXNB2	0.0444076563252547	undirected	DPYSL2	PLXNB2
DPYSL2	PLEKHO1	0.0161508834924615	undirected	DPYSL2	PLEKHO1
DPYSL2	RGS12	0.0153846054186824	undirected	DPYSL2	RGS12
DPYSL2	S100A10	0.0109783716501781	undirected	DPYSL2	S100A10
DPYSL2	SH3TC1	0.0148339173046523	undirected	DPYSL2	SH3TC1
DPYSL2	SLC2A6	0.0110062086204553	undirected	DPYSL2	SLC2A6
DPYSL2	SLITRK4	0.0100140217343748	undirected	DPYSL2	SLITRK4
DPYSL2	SLC27A1	0.0156232429635161	undirected	DPYSL2	SLC27A1
DPYSL2	SLC46A2	0.0178878002858387	undirected	DPYSL2	SLC46A2
DPYSL2	SLC7A7	0.0233090528833603	undirected	DPYSL2	SLC7A7
DPYSL2	SNX30	0.0266462375309076	undirected	DPYSL2	SNX30
DPYSL2	TGFBI	0.0588615797904825	undirected	DPYSL2	TGFBI
DPYSL2	TNS3	0.0190208666533035	undirected	DPYSL2	TNS3
DPYSL2	VCAN	0.0197620812208528	undirected	DPYSL2	VCAN
DPYSL2	ZNF385A	0.0120772734015007	undirected	DPYSL2	ZNF385A
DLG4	NAGA	0.0170108879711796	undirected	DLG4	NAGA
DLG4	SELENON	0.0107978862084744	undirected	DLG4	SELENON
DLG4	VCAN	0.0112342892234595	undirected	DLG4	VCAN
NIBAN2	FZD2	0.0120369723886712	undirected	NIBAN2	FZD2
NIBAN2	FUCA1	0.01947887293446	undirected	NIBAN2	FUCA1
NIBAN2	GPBAR1	0.0102733951853581	undirected	NIBAN2	GPBAR1
NIBAN2	GPR162	0.0244001426745421	undirected	NIBAN2	GPR162
NIBAN2	KLF11	0.0113830785770165	undirected	NIBAN2	KLF11
NIBAN2	KYNU	0.0264468186852239	undirected	NIBAN2	KYNU
NIBAN2	SLC37A2	0.011686121648479	undirected	NIBAN2	SLC37A2
NIBAN2	LY86	0.0149409195129959	undirected	NIBAN2	LY86
NIBAN2	MTMR11	0.0179620434539321	undirected	NIBAN2	MTMR11
NIBAN2	NAGA	0.0114815086401266	undirected	NIBAN2	NAGA
NIBAN2	NAGPA	0.0207590992124735	undirected	NIBAN2	NAGPA
NIBAN2	OAF	0.0226732000159141	undirected	NIBAN2	OAF
NIBAN2	P2RX4	0.0208124025350736	undirected	NIBAN2	P2RX4
NIBAN2	PEPD	0.0129231560640399	undirected	NIBAN2	PEPD
NIBAN2	PEA15	0.0173697318438999	undirected	NIBAN2	PEA15
NIBAN2	PLOD3	0.0187559022977086	undirected	NIBAN2	PLOD3
NIBAN2	PLXNB2	0.021834764375161	undirected	NIBAN2	PLXNB2
NIBAN2	RASSF4	0.0106819486551994	undirected	NIBAN2	RASSF4
NIBAN2	SELENON	0.0111608783490735	undirected	NIBAN2	SELENON
NIBAN2	SH3TC1	0.0289623430174581	undirected	NIBAN2	SH3TC1
NIBAN2	SLC27A1	0.0246707762764046	undirected	NIBAN2	SLC27A1
NIBAN2	SLC46A2	0.0139079751541694	undirected	NIBAN2	SLC46A2
NIBAN2	SLC7A7	0.0155440230736804	undirected	NIBAN2	SLC7A7
NIBAN2	SNX30	0.0130191643698902	undirected	NIBAN2	SNX30
NIBAN2	TGFBI	0.0237969988768082	undirected	NIBAN2	TGFBI
NIBAN2	TNS3	0.0286829325456711	undirected	NIBAN2	TNS3
NIBAN2	VCAN	0.016110660778052	undirected	NIBAN2	VCAN
FBP1	MARCO	0.0123139451550651	undirected	FBP1	MARCO
FBP1	PLXNB2	0.0138939029188632	undirected	FBP1	PLXNB2
FBP1	RRAS	0.0110115154137014	undirected	FBP1	RRAS
FGD2	HLA-DRB4	0.0159519918173124	undirected	FGD2	HLA-DRB4
FGD2	PLXNB2	0.0131624653248757	undirected	FGD2	PLXNB2
FGD2	TGFBI	0.0144566115382302	undirected	FGD2	TGFBI
FCN1	LTA4H	0.0139035297540243	undirected	FCN1	LTA4H
FZD2	GPR162	0.0107102983672603	undirected	FZD2	GPR162
FZD2	MS4A14	0.0110107603312649	undirected	FZD2	MS4A14
FZD2	NAGA	0.0229833940445676	undirected	FZD2	NAGA
FZD2	P2RX4	0.0104940326363931	undirected	FZD2	P2RX4
FZD2	RASSF4	0.0205574441620462	undirected	FZD2	RASSF4
FZD2	SH3TC1	0.0163503823399468	undirected	FZD2	SH3TC1
FZD2	SLC27A1	0.020937554428257	undirected	FZD2	SLC27A1
FZD2	TNS3	0.0223939245998877	undirected	FZD2	TNS3
FUCA1	GPR162	0.0137768661808133	undirected	FUCA1	GPR162
FUCA1	KLF11	0.0117479094925986	undirected	FUCA1	KLF11
FUCA1	KYNU	0.0195953253967872	undirected	FUCA1	KYNU
FUCA1	MTMR11	0.0129910938852443	undirected	FUCA1	MTMR11
FUCA1	NAGPA	0.0152141129620079	undirected	FUCA1	NAGPA
FUCA1	OAF	0.0127344716472101	undirected	FUCA1	OAF
FUCA1	P2RX4	0.0147317275774982	undirected	FUCA1	P2RX4
FUCA1	PEA15	0.0166170873151986	undirected	FUCA1	PEA15
FUCA1	SH3TC1	0.0151486471585423	undirected	FUCA1	SH3TC1
FUCA1	SLC27A1	0.0148248511339064	undirected	FUCA1	SLC27A1
FUCA1	SLC46A2	0.0117813505493562	undirected	FUCA1	SLC46A2
FUCA1	SNX30	0.0123875177791091	undirected	FUCA1	SNX30
FUCA1	TGFBI	0.0141071750556302	undirected	FUCA1	TGFBI
FUCA1	TNS3	0.0168874928747951	undirected	FUCA1	TNS3
GPBAR1	GPR162	0.0111587441879847	undirected	GPBAR1	GPR162
GPBAR1	HLA-DRA	0.0184096092890883	undirected	GPBAR1	HLA-DRA
GPBAR1	HLA-DRB4	0.0240320102911775	undirected	GPBAR1	HLA-DRB4
GPBAR1	HLA-DMB	0.0210737513995156	undirected	GPBAR1	HLA-DMB
GPBAR1	HLA-DMA	0.0195627126419858	undirected	GPBAR1	HLA-DMA
GPBAR1	HLA-DPA1	0.0162828466137322	undirected	GPBAR1	HLA-DPA1
GPBAR1	SLC37A2	0.0208333686502991	undirected	GPBAR1	SLC37A2
GPBAR1	NRROS	0.0262441692413237	undirected	GPBAR1	NRROS
GPBAR1	LY86	0.0392672011273578	undirected	GPBAR1	LY86
GPBAR1	MTMR11	0.0187647099381206	undirected	GPBAR1	MTMR11
GPBAR1	NAGPA	0.0143190151253025	undirected	GPBAR1	NAGPA
GPBAR1	NAAA	0.0171671808983832	undirected	GPBAR1	NAAA
GPBAR1	OAF	0.0134996423569132	undirected	GPBAR1	OAF
GPBAR1	P2RX7	0.0247627910505253	undirected	GPBAR1	P2RX7
GPBAR1	PEPD	0.0106648883269772	undirected	GPBAR1	PEPD
GPBAR1	PEA15	0.0126609586449079	undirected	GPBAR1	PEA15
GPBAR1	PLXNB2	0.0508728990366473	undirected	GPBAR1	PLXNB2
GPBAR1	PLEKHO1	0.0163085929283383	undirected	GPBAR1	PLEKHO1
GPBAR1	RGS12	0.0279375985588523	undirected	GPBAR1	RGS12
GPBAR1	RRAS	0.0136845563023741	undirected	GPBAR1	RRAS
GPBAR1	SLC27A1	0.0115561665944781	undirected	GPBAR1	SLC27A1
GPBAR1	SLC46A2	0.0162871125863107	undirected	GPBAR1	SLC46A2
GPBAR1	SLC7A7	0.0164418889117882	undirected	GPBAR1	SLC7A7
GPBAR1	SNX30	0.013325253206011	undirected	GPBAR1	SNX30
GPBAR1	TGFBI	0.0472059163022374	undirected	GPBAR1	TGFBI
GPBAR1	VCAN	0.0109149319590468	undirected	GPBAR1	VCAN
GPBAR1	ZNF385A	0.0175290678999527	undirected	GPBAR1	ZNF385A
GPR162	KLF11	0.0185520300482708	undirected	GPR162	KLF11
GPR162	KYNU	0.0135945453381313	undirected	GPR162	KYNU
GPR162	MS4A14	0.0100235777339314	undirected	GPR162	MS4A14
GPR162	MTMR11	0.0205521418137933	undirected	GPR162	MTMR11
GPR162	NAGPA	0.0137273038129681	undirected	GPR162	NAGPA
GPR162	OAF	0.0141224229684265	undirected	GPR162	OAF
GPR162	P2RX4	0.0126696686192791	undirected	GPR162	P2RX4
GPR162	PEA15	0.0191832690148613	undirected	GPR162	PEA15
GPR162	PLXNB2	0.0127395717848129	undirected	GPR162	PLXNB2
GPR162	PLEKHO1	0.0105343745490315	undirected	GPR162	PLEKHO1
GPR162	RASSF4	0.0123265314206778	undirected	GPR162	RASSF4
GPR162	SH3TC1	0.0187654150905265	undirected	GPR162	SH3TC1
GPR162	SLC27A1	0.0272834762015337	undirected	GPR162	SLC27A1
GPR162	SLC46A2	0.0160718301153275	undirected	GPR162	SLC46A2
GPR162	SLC7A7	0.0105517774968024	undirected	GPR162	SLC7A7
GPR162	TGFBI	0.0184709933163078	undirected	GPR162	TGFBI
GPR162	TNS3	0.0242894808180735	undirected	GPR162	TNS3
GPR162	TSPAN4	0.0122670781921976	undirected	GPR162	TSPAN4
GPR162	VENTX	0.0140149835657764	undirected	GPR162	VENTX
HLA-DRA	HLA-DRB3	0.0272498184754691	undirected	HLA-DRA	HLA-DRB3
HLA-DRA	HLA-DRB4	0.04579935021633	undirected	HLA-DRA	HLA-DRB4
HLA-DRA	HLA-DMB	0.0769170803333976	undirected	HLA-DRA	HLA-DMB
HLA-DRA	HLA-DMA	0.060489457885282	undirected	HLA-DRA	HLA-DMA
HLA-DRA	HLA-DPA1	0.0809351249394742	undirected	HLA-DRA	HLA-DPA1
HLA-DRA	HLA-DQB1	0.0352837150497297	undirected	HLA-DRA	HLA-DQB1
HLA-DRA	LY86	0.0185693934668619	undirected	HLA-DRA	LY86
HLA-DRA	MTMR11	0.0138890351327514	undirected	HLA-DRA	MTMR11
HLA-DRA	OAF	0.0101859187824809	undirected	HLA-DRA	OAF
HLA-DRA	PEA15	0.0181336228427972	undirected	HLA-DRA	PEA15
HLA-DRA	PLXNB2	0.0133606424560477	undirected	HLA-DRA	PLXNB2
HLA-DRA	PLEKHO1	0.019561100704554	undirected	HLA-DRA	PLEKHO1
HLA-DRA	RGS12	0.012941283820791	undirected	HLA-DRA	RGS12
HLA-DRA	SLC2A6	0.0171869112479832	undirected	HLA-DRA	SLC2A6
HLA-DRA	SMAD3	0.0124943368725804	undirected	HLA-DRA	SMAD3
HLA-DRA	TGFBI	0.0129823860517701	undirected	HLA-DRA	TGFBI
HLA-DRA	TMEM109	0.0101469242172466	undirected	HLA-DRA	TMEM109
HLA-DRB3	HLA-DRB4	0.0133819861696954	undirected	HLA-DRB3	HLA-DRB4
HLA-DRB3	HLA-DMB	0.0255739441712634	undirected	HLA-DRB3	HLA-DMB
HLA-DRB3	HLA-DMA	0.0158594246394662	undirected	HLA-DRB3	HLA-DMA
HLA-DRB3	HLA-DPA1	0.0209570394761807	undirected	HLA-DRB3	HLA-DPA1
HLA-DRB3	KLF11	0.0110320002126917	undirected	HLA-DRB3	KLF11
HLA-DRB3	KYNU	0.0104315258943795	undirected	HLA-DRB3	KYNU
HLA-DRB3	MTMR11	0.0150347823987143	undirected	HLA-DRB3	MTMR11
HLA-DRB3	NAGPA	0.0167045254269173	undirected	HLA-DRB3	NAGPA
HLA-DRB3	OAF	0.0123646731894461	undirected	HLA-DRB3	OAF
HLA-DRB3	PEPD	0.0109388617968391	undirected	HLA-DRB3	PEPD
HLA-DRB3	PEA15	0.0277224763486281	undirected	HLA-DRB3	PEA15
HLA-DRB3	PLEKHO1	0.0117304744901077	undirected	HLA-DRB3	PLEKHO1
HLA-DRB3	SCRN1	0.0141810607938054	undirected	HLA-DRB3	SCRN1
HLA-DRB3	SLC2A6	0.0176832687107686	undirected	HLA-DRB3	SLC2A6
HLA-DRB3	TGFBI	0.0101104168902639	undirected	HLA-DRB3	TGFBI
HLA-DRB3	TMEM109	0.0176997384174603	undirected	HLA-DRB3	TMEM109
HLA-DRB4	HLA-DMB	0.0370323704184909	undirected	HLA-DRB4	HLA-DMB
HLA-DRB4	HLA-DMA	0.0341354125256454	undirected	HLA-DRB4	HLA-DMA
HLA-DRB4	HLA-DPA1	0.0405977026395056	undirected	HLA-DRB4	HLA-DPA1
HLA-DRB4	HLA-DQB1	0.0142194687920111	undirected	HLA-DRB4	HLA-DQB1
HLA-DRB4	NRROS	0.0116486232286011	undirected	HLA-DRB4	NRROS
HLA-DRB4	LY86	0.0165301941039309	undirected	HLA-DRB4	LY86
HLA-DRB4	PEA15	0.0107730417177556	undirected	HLA-DRB4	PEA15
HLA-DRB4	PLXNB2	0.0197687738555263	undirected	HLA-DRB4	PLXNB2
HLA-DRB4	PLEKHO1	0.0139369740972173	undirected	HLA-DRB4	PLEKHO1
HLA-DRB4	RGS12	0.0170002602712698	undirected	HLA-DRB4	RGS12
HLA-DRB4	TGFBI	0.0186705731665984	undirected	HLA-DRB4	TGFBI
HLA-DMB	HLA-DMA	0.0556399010976641	undirected	HLA-DMB	HLA-DMA
HLA-DMB	HLA-DPA1	0.063830927508592	undirected	HLA-DMB	HLA-DPA1
HLA-DMB	IRF8	0.0118368263701532	undirected	HLA-DMB	IRF8
HLA-DMB	KLF11	0.0128049212036219	undirected	HLA-DMB	KLF11
HLA-DMB	HLA-DQB1	0.0228569604474474	undirected	HLA-DMB	HLA-DQB1
HLA-DMB	LY86	0.0225257822848598	undirected	HLA-DMB	LY86
HLA-DMB	MTMR11	0.0158742223017326	undirected	HLA-DMB	MTMR11
HLA-DMB	NAGPA	0.0147924920857815	undirected	HLA-DMB	NAGPA
HLA-DMB	OAF	0.0129985916334432	undirected	HLA-DMB	OAF
HLA-DMB	PARP3	0.0109205292426657	undirected	HLA-DMB	PARP3
HLA-DMB	PEPD	0.0114451801671304	undirected	HLA-DMB	PEPD
HLA-DMB	PEA15	0.0245883168406267	undirected	HLA-DMB	PEA15
HLA-DMB	PLXNB2	0.0154547663444298	undirected	HLA-DMB	PLXNB2
HLA-DMB	PLEKHO1	0.0231337518215388	undirected	HLA-DMB	PLEKHO1
HLA-DMB	RGS12	0.0137124052336702	undirected	HLA-DMB	RGS12
HLA-DMB	SCRN1	0.010973825075923	undirected	HLA-DMB	SCRN1
HLA-DMB	SLC2A6	0.0156171400371007	undirected	HLA-DMB	SLC2A6
HLA-DMB	SMAD3	0.0162454821300215	undirected	HLA-DMB	SMAD3
HLA-DMB	TGFBI	0.0159872856450787	undirected	HLA-DMB	TGFBI
HLA-DMB	TMEM109	0.0135917324863152	undirected	HLA-DMB	TMEM109
HLA-DMA	HLA-DPA1	0.0527141670743355	undirected	HLA-DMA	HLA-DPA1
HLA-DMA	HLA-DQB1	0.0239146764967438	undirected	HLA-DMA	HLA-DQB1
HLA-DMA	NRROS	0.0105876455007189	undirected	HLA-DMA	NRROS
HLA-DMA	LY86	0.0186730649550219	undirected	HLA-DMA	LY86
HLA-DMA	MTMR11	0.0111129356086869	undirected	HLA-DMA	MTMR11
HLA-DMA	NAGPA	0.012885718093046	undirected	HLA-DMA	NAGPA
HLA-DMA	OAF	0.0110782573587793	undirected	HLA-DMA	OAF
HLA-DMA	NUP62	0.0106943765509647	undirected	HLA-DMA	NUP62
HLA-DMA	P2RX7	0.010859803518925	undirected	HLA-DMA	P2RX7
HLA-DMA	PEA15	0.0159780091616599	undirected	HLA-DMA	PEA15
HLA-DMA	PLXNB2	0.0142978573752077	undirected	HLA-DMA	PLXNB2
HLA-DMA	PLEKHO1	0.0166112541686496	undirected	HLA-DMA	PLEKHO1
HLA-DMA	RGS12	0.0131354569646507	undirected	HLA-DMA	RGS12
HLA-DMA	SCRN1	0.010404742123921	undirected	HLA-DMA	SCRN1
HLA-DMA	SLC2A6	0.0154277311462813	undirected	HLA-DMA	SLC2A6
HLA-DMA	SMAD3	0.0111703619373353	undirected	HLA-DMA	SMAD3
HLA-DMA	TGFBI	0.0123731088831193	undirected	HLA-DMA	TGFBI
HLA-DMA	TMEM109	0.0109061533495338	undirected	HLA-DMA	TMEM109
HLA-DPA1	HLA-DQB1	0.0303012233694747	undirected	HLA-DPA1	HLA-DQB1
HLA-DPA1	LY86	0.016896404739209	undirected	HLA-DPA1	LY86
HLA-DPA1	P2RX7	0.0108629374980087	undirected	HLA-DPA1	P2RX7
HLA-DPA1	PARP3	0.0107160530978207	undirected	HLA-DPA1	PARP3
HLA-DPA1	PEA15	0.0138598688236543	undirected	HLA-DPA1	PEA15
HLA-DPA1	PLXNB2	0.0111827187020325	undirected	HLA-DPA1	PLXNB2
HLA-DPA1	PLEKHO1	0.015635695713111	undirected	HLA-DPA1	PLEKHO1
HLA-DPA1	RGS12	0.0113345137529637	undirected	HLA-DPA1	RGS12
HLA-DPA1	SLC2A6	0.0126503981789166	undirected	HLA-DPA1	SLC2A6
HLA-DPA1	SMAD3	0.0141915794707017	undirected	HLA-DPA1	SMAD3
HLA-DPA1	TMEM109	0.0106062117888045	undirected	HLA-DPA1	TMEM109
HNMT	SNX30	0.0107281071593921	undirected	HNMT	SNX30
IRF8	LY86	0.0138066119083504	undirected	IRF8	LY86
IRF8	PEA15	0.0109330247110294	undirected	IRF8	PEA15
